0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
Unknown,newlstat,newfstat,semtimedop,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,semtimedop,newlstat,newfstat,newuname,newlstat,newfstat,newuname,newlstat,newfstat,newuname,newlstat,munmap,recvfrom,dup2,lgetxattr,dup2,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,capget,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,lgetxattr,newlstat,lgetxattr,mq_timedreceive,capget,capget,capget,capget,capget,capget,capget,capget,capget,capget,fchmod,mkdirat,process_vm_writev,mq_open,mq_open,Unknown,Unknown,init_module,getxattr,setfsuid,setsockopt,recvfrom,recvfrom,lgetxattr,newfstat,removexattr,lgetxattr,close,newlstat,fchmod,removexattr,removexattr,removexattr,removexattr,creat,creat,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,llistxattr,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,llistxattr,llistxattr,llistxattr,newfstat,newfstat,newfstat,removexattr,newfstat,removexattr,lgetxattr,close,removexattr,recvfrom
swapoff,swapoff,swapoff,linkat,swapoff,swapoff,linkat,swapoff,swapoff,swapoff,linkat,close,sched_get_priority_max,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,sched_get_priority_max,close,swapoff,linkat,close,linkat,linkat,swapoff,linkat,swapoff,swapoff,swapoff,linkat,swapoff,close,linkat,swapoff,close,close,sched_get_priority_max,swapoff,swapoff,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,sched_get_priority_max,sched_get_priority_max,linkat,swapoff,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,swapoff,sched_get_priority_max,swapoff,linkat,swapoff,swapoff,swapoff,linkat,swapoff,close,swapoff,linkat,swapoff,close,linkat,linkat,swapoff,swapoff,linkat,linkat,swapoff,swapoff,swapoff,close,swapoff,swapoff,swapoff,swapoff,linkat,sched_get_priority_max,linkat,sched_get_priority_max,swapoff,swapoff,swapoff,linkat,swapoff,swapoff,close,linkat,linkat,swapoff,linkat,linkat,swapoff,close,swapoff,swapoff,swapoff,swapoff,linkat,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,close,close,close,swapoff,sched_get_priority_max,close,close,linkat,swapoff,close,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,swapoff,linkat,swapoff,linkat,linkat,close,swapoff,sched_get_priority_max,swapoff,swapoff,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,swapoff,linkat,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,close,linkat,close,close,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,swapoff,swapoff,linkat,swapoff,linkat,swapoff,swapoff,swapoff,swapoff,linkat,linkat,close,swapoff,swapoff,sched_get_priority_max,swapoff,close,close,close,swapoff,sched_get_priority_max,swapoff
close,close,close,close,close,getgid,linkat,linkat,lgetxattr,init_module,init_module,sched_setparam,sched_get_priority_max,close,linkat,close,sched_setparam,init_module,init_module,init_module,sched_setparam,sched_setparam,linkat,sched_setparam,sched_setparam,sched_setparam,close,linkat,init_module,init_module,init_module,init_module,linkat,sched_get_priority_max,sched_setparam,sched_setparam,close,sched_setparam,getgid,sched_setparam,sched_setparam,sched_setparam,sched_setparam,sched_setparam,setresgid,sched_setparam,sched_setparam,close,sched_setparam,linkat,sched_setparam,sched_setparam,sched_setparam,sched_setparam,sched_setparam,init_module,close,getgid,linkat,sched_setparam,linkat,close,getgid,sched_setparam,init_module,getgid,sched_setparam,sched_setparam,init_module,sched_setparam,linkat,sched_setparam,close,init_module,sched_setparam,close,sched_setparam,init_module,linkat,getgid,init_module,sched_setparam,sched_setparam,sched_setparam,linkat,getgid,close,close,sched_get_priority_max,getgid,linkat,sched_setparam,linkat,getgid,close,close,getgid,linkat,close,sched_setparam,linkat,sched_setparam,getgid,getgid,sched_setparam,close,sched_setparam,close,close,close,sched_setparam,getgid,sched_setparam,linkat,linkat,close,close,linkat,close,close,getgid,close,sched_setparam,linkat,sched_setparam,close,getgid,close,linkat,close,sched_setparam,close,sched_setparam,close,close,linkat,sched_setparam,sched_setparam,linkat,getgid,close,close,getgid,close,close,sched_setparam,linkat,linkat,linkat,close,close,sched_setparam,sched_setparam,close,close,sched_setparam,sched_get_priority_max,close,getgid,sched_setparam,close,close,getgid,close,sched_get_priority_max,close,close,close,close,close,close,sched_setparam,sched_setparam,getgid,close,sched_setparam,close,sched_setparam,linkat,sched_setparam,close,close,getgid,getgid,sched_setparam,getgid,close,sched_setparam,close,sched_setparam,linkat,close,close,close,getgid,close,sched_setparam,close,sched_setparam,close,linkat,close,sched_setparam,close,close,sched_setparam,sched_setparam,getgid,linkat,sched_setparam,getgid,sched_setparam,linkat,close,getgid,linkat,sched_setparam,sched_get_priority_max,linkat,linkat,linkat,sched_setparam,close,sched_setparam,sched_setparam,close,close,sched_setparam,linkat
newstat,newstat,newstat,rt_sigaction,newstat,newstat,mq_open,newstat,rt_sigaction,linkat,rt_sigaction,newstat,rt_sigaction,mq_open,mq_open,linkat,getdents,mq_open,mq_open,mq_open,newstat,mq_open,newstat,mq_open,getdents,mq_open,newstat,rt_sigaction,newstat,newstat,rt_sigaction,mq_open,newstat,mq_open,mq_open,mq_open,getdents,rt_sigaction,rt_sigaction,newstat,rt_sigaction,rt_sigaction,newstat,mq_open,rt_sigaction,mq_open,mq_open,newstat,newstat,getdents,newstat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,mq_open,getdents,mq_open,mq_open,rt_sigaction,newstat,linkat,linkat,rt_sigaction,getdents,getdents,newstat,getdents,rt_sigaction,newstat,rt_sigaction,newstat,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,mq_open,linkat,mq_open,getdents,newstat,linkat,mq_open,newstat,rt_sigaction,mq_open,newstat,getdents,newstat,mq_open,rt_sigaction,newstat,getdents,newstat,mq_open,mq_open,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,mq_open,getdents,newstat,newstat,mq_open,mq_open,rt_sigaction,mq_open,getdents,getdents,linkat,rt_sigaction,mq_open,getdents,mq_open,newstat,rt_sigaction,mq_open,rt_sigaction,newstat,mq_open,newstat,getdents,mq_open,newstat,getdents,mq_open,newstat,getdents,mq_open,mq_open,newstat,newstat,mq_open,mq_open,rt_sigaction,mq_open,mq_open,mq_open,newstat,mq_open,mq_open,newstat,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,mq_open,mq_open,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,rt_sigaction,newstat,getdents,rt_sigaction,rt_sigaction,getdents,rt_sigaction,linkat,linkat,mq_open,mq_open,rt_sigaction,newstat,linkat,linkat,mq_open,rt_sigaction,getdents,rt_sigaction,newstat,linkat,mq_open,mq_open
dup2,dup2,newfstat,newfstat,dup2,newfstat,newlstat,close,capget,capget,semtimedop,close,fremovexattr,newfstat,fremovexattr,getuid,removexattr,getuid,getuid,close,newfstat,newfstat,newfstat,rt_sigaction,rt_sigaction,close,newstat,close,close,getuid,newfstat,removexattr,lgetxattr,close,newlstat,fchmod,getuid,getuid,getuid,newlstat,getuid,newfstat,removexattr,close,fchmod,close,mq_open,lgetxattr,close,close,lgetxattr,lgetxattr,removexattr,newfstat,lgetxattr,capget,fchmod,close,fchmod,getuid,getdents,getuid,swapoff,getuid,newlstat,llistxattr,close,llistxattr,getuid,getuid,newfstat,llistxattr,newstat,close,close,newfstat,mq_open,lgetxattr,close,removexattr,newlstat,newfstat,lgetxattr,lgetxattr,lgetxattr,newfstat,capget,newfstat,capget,newlstat,capget,lgetxattr,newfstat,llistxattr,newlstat,lgetxattr,newlstat,lgetxattr,close,newlstat,close,lgetxattr,close,lgetxattr,lgetxattr,llistxattr,newfstat,lgetxattr,close,fchmod,close,fchmod,newfstat,close,close,sched_setparam,newstat,newstat,rt_sigaction,getuid,newlstat,dup2,newfstat,getpriority,mincore,Unknown,mincore,fadvise64,close,close,close,close,close,close,close,close,close,close,close,close,fadvise64,mincore,Unknown,mincore,newlstat,fremovexattr,time,newfstat,rt_sigaction,getuid,getuid,getuid,rt_sigaction,getuid,newfstat,getpriority,removexattr,lgetxattr,getpriority,fchmod,newlstat,sched_setparam,newstat,sched_setparam,close,rt_sigaction,getuid,newstat,getuid,close,close,rt_sigaction,getuid,getuid,getuid,rt_sigaction,getuid,fchmod,fchmod,newlstat,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,fchmod,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
swapoff,swapoff,getuid,getuid,getuid,swapoff,getuid,acct,getgid,swapoff,swapoff,swapoff,getuid,swapoff,getuid,swapoff,getuid,swapoff,lgetxattr,newstat,getuid,swapoff,getuid,swapoff,getuid,swapoff,swapoff,getdents,getgid,rt_sigaction,fchmod,getuid,swapoff,swapoff,lgetxattr,swapoff,swapoff,getuid,fchmod,lgetxattr,close,rt_sigaction,rt_sigaction,close,close,swapoff,getgid,swapoff,swapoff,swapoff,getuid,swapoff,swapoff,swapoff,swapoff,swapoff,swapoff,swapoff,getuid,swapoff,rt_sigaction,newfstat,rt_sigaction,close,newstat,getdents,getuid,swapoff,swapoff,swapoff,swapoff,swapoff,rt_sigaction,brk,fchmod,sched_get_priority_max,getdents,getuid,swapoff,getuid,swapoff,swapoff,swapoff,rt_sigaction,llistxattr,rt_sigaction,rt_sigaction,close,brk,sched_get_priority_max,close,getdents,getdents,exit,swapoff,getuid,swapoff,getuid,swapoff,recvfrom,acct,newlstat,llistxattr,close,newlstat,brk,recvfrom,swapoff,accept,swapoff,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,fadvise64,newlstat,newuname,newuname,newlstat,newlstat,fadvise64,fadvise64,munmap,recvfrom,dup2,lgetxattr,dup2,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,removexattr,lgetxattr,newstat,close,newstat,close,newstat,close,newstat,close,newstat,newstat,close,newstat,close,newstat,close,newstat,close,newstat,close,newstat,newstat,close,close,close,newstat,close,close,newstat,close,close,newstat,close,close,close,close,close,close,close,close,newstat,close,newstat,close,close,close,close,close,newstat,close,close,close,close,close,newstat,newstat,close,close,close,close,newstat,newstat,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,newstat,close,close,close,close,close,close,close,close,close,close,close,close,close,close,newstat,close,close,close,close,close,close,close,close,close,close,newstat,close,close,close,close,close,close,newstat,close,close,close,newstat,close,close,close,close,close,close,close,close,close,newstat,close
newlstat,munmap,recvfrom,dup2,lgetxattr,dup2,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,lgetxattr,mq_timedreceive,capget,capget,capget,fchmod,recvfrom,recvfrom,newfstat,removexattr,lgetxattr,lgetxattr,newlstat,getuid,getuid,newlstat,getuid,getuid,newlstat,newfstat,removexattr,lgetxattr,close,close,newlstat,fchmod,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,lgetxattr,newlstat,capget,capget,fchmod,newfstat,removexattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,dup2,newfstat,close,removexattr,lgetxattr,lgetxattr,newlstat,capget,capget,fchmod,newfstat,fadvise64,getpriority,removexattr,lgetxattr,getpriority,fchmod,newlstat,getuid,getuid,newlstat,getuid,getuid,newlstat,newfstat,getpriority,removexattr,lgetxattr,getpriority,fchmod,newlstat,fanotify_init,perf_event_open,newlstat,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
mq_open,mq_open,newstat,mq_open,newstat,newstat,newstat,newstat,getdents,rt_sigaction,rt_sigaction,getdents,newstat,rt_sigaction,newstat,newstat,newstat,mq_open,newstat,rt_sigaction,newstat,newstat,mq_open,newstat,newstat,getdents,rt_sigaction,newstat,mq_open,newstat,mq_open,mq_open,getdents,newstat,newstat,rt_sigaction,mq_open,mq_open,newstat,getdents,newstat,newstat,rt_sigaction,newstat,newstat,linkat,mq_open,newstat,newstat,newstat,newstat,newstat,newstat,rt_sigaction,rt_sigaction,getdents,newstat,mq_open,mq_open,mq_open,newstat,rt_sigaction,newstat,rt_sigaction,newstat,newstat,rt_sigaction,newstat,rt_sigaction,mq_open,newstat,newstat,newstat,newstat,newstat,newstat,mq_open,newstat,newstat,mq_open,mq_open,newstat,rt_sigaction,rt_sigaction,mq_open,rt_sigaction,newstat,rt_sigaction,rt_sigaction,newstat,mq_open,newstat,newstat,rt_sigaction,rt_sigaction,newstat,newstat,getdents,mq_open,rt_sigaction,rt_sigaction,newstat,getdents,newstat,rt_sigaction,rt_sigaction,mq_open,rt_sigaction,mq_open,newstat,newstat,rt_sigaction,newstat,mq_open,rt_sigaction,getdents,newstat,newstat,mq_open,newstat,getdents,rt_sigaction,rt_sigaction,mq_open,newstat,mq_open,rt_sigaction,newstat,newstat,newstat,rt_sigaction,mq_open,rt_sigaction,newstat,newstat,getdents,getdents,mq_open,mq_open,mq_open,rt_sigaction,getdents,newstat,newstat,rt_sigaction,newstat,rt_sigaction,mq_open,mq_open,newstat,newstat,getdents,rt_sigaction,mq_open,mq_open,newstat,rt_sigaction,newstat,newstat,rt_sigaction,rt_sigaction,rt_sigaction,mq_open,newstat,newstat,newstat,newstat,newstat,mq_open,mq_open,newstat,newstat,mq_open,mq_open,newstat,mq_open,getdents,newstat,rt_sigaction,newstat,rt_sigaction,rt_sigaction,mq_open,mq_open,newstat,mq_open,mq_open,rt_sigaction,newstat,rt_sigaction,newstat,rt_sigaction,mq_open,getdents,newstat,newstat,getdents,rt_sigaction,rt_sigaction,newstat,mq_open,newstat,getdents,newstat,rt_sigaction,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
getdents,close,getdents,swapoff,getdents,getdents,linkat,newstat,swapoff,newstat,getuid,getdents,getuid,newstat,swapoff,swapoff,swapoff,swapoff,swapoff,getuid,getdents,swapoff,newstat,swapoff,swapoff,swapoff,swapoff,getdents,newstat,getuid,newstat,getuid,swapoff,getdents,newstat,swapoff,swapoff,swapoff,getuid,swapoff,swapoff,newstat,swapoff,getuid,swapoff,swapoff,getdents,swapoff,newstat,swapoff,swapoff,swapoff,swapoff,swapoff,newstat,getdents,swapoff,swapoff,getdents,swapoff,swapoff,newstat,swapoff,getuid,getdents,newstat,swapoff,swapoff,getdents,getdents,swapoff,getuid,getuid,swapoff,swapoff,getdents,getuid,getuid,getuid,newstat,swapoff,getdents,getdents,swapoff,swapoff,swapoff,newstat,swapoff,swapoff,getuid,newstat,swapoff,getdents,swapoff,setsockopt,swapoff,mq_open,getuid,swapoff,newstat,newstat,getdents,newstat,getdents,swapoff,getdents,swapoff,getuid,swapoff,newstat,getdents,getuid,swapoff,swapoff,getdents,getdents,swapoff,getdents,getdents,getuid,getdents,getuid,newstat,getdents,getdents,getuid,swapoff,getdents,swapoff,swapoff,swapoff,getdents,getdents,swapoff,newstat,getdents,getdents,swapoff,getuid,newstat,swapoff,newstat,newstat,getdents,swapoff,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read,read
